model,anchor_idx,direction,mag_cm,anchor_min_v2v_m,denoised_min_v2v_m,a_correction_m,b_motion_from_anchor_m,b_motion_from_perturbed_m,pullback_m,recovery_0.5cm,recovery_1cm,recovery_2cm,recovery_5cm
cond_bev,61,+x,50,0.011580606922507286,0.029592925682663918,0.2493969053030014,0.5693411827087402,0.1646004021167755,-0.04805491864681244,False,False,False,True
cond_bev,62,+x,50,0.011425155214965343,0.009944048710167408,0.23647236824035645,0.5984513759613037,0.347647100687027,-0.0010788962244987488,False,True,True,True
cond_bev,63,+x,50,0.06744912266731262,0.032058391720056534,0.14790354669094086,0.46089592576026917,0.4000225067138672,0.20732718706130981,False,False,False,True
cond_bev,64,+x,50,0.007142938673496246,0.014410502277314663,0.20230774581432343,1.232081651687622,1.4617804288864136,0.8876333236694336,False,False,True,True
cond_bev,65,+x,50,0.10640449821949005,0.06983019411563873,0.45724913477897644,0.4768008291721344,0.2978372871875763,0.16917063295841217,False,False,False,False
cond_bev,66,+x,50,0.007611551322042942,0.027772270143032074,0.6170926690101624,0.8458011746406555,0.5495039820671082,-0.1757296621799469,False,False,False,True
cond_bev,67,+x,50,0.007673942018300295,0.020200330764055252,0.4067138433456421,0.6325185298919678,1.0767390727996826,1.0184412002563477,False,False,False,True
cond_bev,68,+x,50,0.025562584400177002,0.08372537791728973,0.2197054922580719,0.5844342708587646,0.3236725628376007,0.01634359359741211,False,False,False,False
cond_bev,69,+x,50,0.009512090124189854,0.027303393930196762,0.4449831247329712,0.39501723647117615,0.4828926622867584,0.3588317632675171,False,False,False,True
cond_bev,70,+x,50,0.026510344818234444,0.028557149693369865,0.3366440534591675,0.3615524172782898,0.7075690627098083,0.6243940591812134,False,False,False,True
cond_bev,71,+x,50,0.013160969130694866,0.07881205528974533,0.179798424243927,0.4072081446647644,0.2927511930465698,0.17181453108787537,False,False,False,False
cond_bev,72,+x,50,0.009075991809368134,0.078285813331604,0.20516349375247955,0.31959861516952515,0.3255044221878052,0.287506103515625,False,False,False,False
cond_bev,73,+x,50,0.014946511946618557,0.027228521183133125,0.4689554274082184,0.6983845233917236,0.3323804438114166,-0.14593996107578278,False,False,False,True
cond_bev,74,+x,50,0.00438774423673749,0.022805923596024513,0.30743223428726196,0.6371157169342041,0.29774975776672363,-0.07974216341972351,False,False,False,True
cond_bev,75,+x,50,0.016669638454914093,0.011601176112890244,0.4192742705345154,0.6294410228729248,0.9079896211624146,0.7274913191795349,False,False,True,True
cond_bev,76,+x,50,0.009801417589187622,0.006997514981776476,0.1020875796675682,0.4539486765861511,0.762739896774292,0.640062689781189,False,True,True,True
cond_bev,77,+x,50,0.0022902421187609434,0.01500025112181902,0.14599904417991638,0.24913190305233002,0.5986493825912476,0.5473794937133789,False,False,True,True
cond_bev,78,+x,50,0.0023032180033624172,0.025096658617258072,0.22195331752300262,1.07081139087677,1.2897796630859375,0.7802033424377441,False,False,False,True
cond_bev,79,+x,50,0.008906951174139977,0.007899750955402851,0.2699958384037018,0.5568771362304688,0.1553070992231369,-0.038631826639175415,False,True,True,True
cond_bev,80,+x,50,0.009306210093200207,0.043888989835977554,0.4194682240486145,0.8053697347640991,0.5541630387306213,-0.11205043643712997,False,False,False,True
cond_bev,81,+x,50,0.00739709846675396,0.03009769693017006,0.1685381680727005,0.5714532732963562,0.26120850443840027,0.000417858362197876,False,False,False,True
cond_bev,82,+x,50,0.007054776884615421,0.025797590613365173,0.2434629499912262,0.5983942747116089,0.2560714781284332,-0.044738493859767914,False,False,False,True
cond_bev,83,+x,50,0.00970439799129963,0.112308070063591,0.5194301605224609,0.7280054688453674,0.488094687461853,-0.0238405279815197,False,False,False,False
cond_bev,84,+x,50,0.004746636375784874,0.17475616931915283,0.21907557547092438,0.610834002494812,0.44066327810287476,0.0702323317527771,False,False,False,False
cond_bev,85,+x,50,0.024816026911139488,0.014759911224246025,0.15277725458145142,0.7333528399467468,0.8628242611885071,0.5043354034423828,False,False,True,True
cond_bev,86,+x,50,0.010107539594173431,0.01416015625,0.1503395289182663,0.4232163727283478,0.49584072828292847,0.32828494906425476,False,False,True,True
cond_bev,87,+x,50,0.012878273613750935,0.025831647217273712,0.1280243694782257,0.3320062756538391,0.4215463697910309,0.33120137453079224,False,False,False,True
cond_bev,88,+x,50,0.008586672134697437,0.02344830520451069,0.20127810537815094,0.5710142850875854,0.15803000330924988,-0.05568024516105652,False,False,False,True
cond_bev,89,+x,50,0.04120989516377449,0.012660050764679909,0.29245609045028687,0.4960477948188782,0.1932051181793213,0.05528857558965683,False,False,True,True
cond_bev,90,+x,50,0.013215203769505024,0.018118705600500107,0.24484147131443024,0.5327900052070618,0.2110910266637802,0.007411107420921326,False,False,True,True
cond_bev,91,+x,50,0.0175798200070858,0.03370113670825958,0.3076203465461731,0.29526275396347046,0.530364990234375,0.45725953578948975,False,False,False,True
cond_bev,92,+x,50,0.014828402549028397,0.02922150120139122,0.13224810361862183,0.3032459616661072,0.7733115553855896,0.7543779611587524,False,False,False,True
cond_bev,93,+x,50,0.010926485992968082,0.15448449552059174,0.09344903379678726,0.17295971512794495,0.4753391146659851,0.44697773456573486,False,False,False,False
cond_bev,94,+x,50,0.005889813415706158,0.021812021732330322,0.3961397707462311,0.6123985648155212,0.2521660029888153,-0.08116818964481354,False,False,False,True
cond_bev,95,+x,50,0.01174161583185196,0.1388767510652542,0.2004682421684265,0.08365071564912796,0.5325188040733337,0.5265172719955444,False,False,False,False
cond_bev,96,+x,50,0.006468574982136488,0.01087933499366045,0.18487703800201416,0.47518807649612427,0.17397503554821014,0.05127587914466858,False,False,True,True
cond_bev,97,+x,50,0.010201456025242805,0.017385486513376236,0.24757792055606842,0.6571062803268433,0.5748749375343323,0.14123332500457764,False,False,True,True
cond_bev,98,+x,50,0.015128841623663902,0.010522149503231049,0.16102944314479828,0.4254743456840515,0.1890333890914917,0.10356953740119934,False,False,True,True
cond_bev,99,+x,50,0.005420801695436239,0.021781256422400475,0.20479825139045715,0.6038649678230286,0.4290497601032257,0.04795994609594345,False,False,False,True
cond_bev,0,-x,1,0.0062339575961232185,0.053464844822883606,0.23979315161705017,0.6679909825325012,0.6626253724098206,-0.37704169750213623,False,False,False,False
cond_bev,1,-x,1,0.008382951840758324,0.02652832493185997,0.23574626445770264,0.766241729259491,0.7662509679794312,0.01307135820388794,False,False,False,True
cond_bev,2,-x,1,0.0025371836964040995,0.0074852099642157555,0.43462610244750977,0.25521767139434814,0.2543065845966339,-0.0658305361866951,False,True,True,True
cond_bev,3,-x,1,0.00877548847347498,0.048433464020490646,0.3393365442752838,1.0586144924163818,1.0576684474945068,-0.10381904989480972,False,False,False,True
cond_bev,4,-x,1,0.0107227498665452,0.019546503201127052,0.07052194327116013,0.49378225207328796,0.4868951439857483,-0.3478339910507202,False,False,True,True
cond_bev,5,-x,1,0.009180466644465923,0.00606432743370533,0.1798967868089676,0.2982352375984192,0.30314698815345764,0.16080355644226074,False,True,True,True
cond_bev,6,-x,1,0.06171399727463722,0.153376042842865,0.31625187397003174,0.7207426428794861,0.7266750335693359,0.45897525548934937,False,False,False,False
cond_bev,7,-x,1,0.039964932948350906,0.006875062361359596,0.2886466979980469,1.042576789855957,1.0474870204925537,0.5145241022109985,False,True,True,True
cond_bev,8,-x,1,0.03321658447384834,0.018764711916446686,0.3626479506492615,0.42858120799064636,0.4347609579563141,0.269193172454834,False,False,True,True
cond_bev,9,-x,1,0.02545144036412239,0.054632704704999924,0.20810002088546753,0.5708246827125549,0.5778077244758606,0.41201046109199524,False,False,False,False
cond_bev,10,-x,1,0.01032631192356348,0.009837079793214798,0.1862981617450714,0.30301129817962646,0.2938862144947052,-0.2701861560344696,False,True,True,True
cond_bev,11,-x,1,0.06558295339345932,0.012881743721663952,0.3620414733886719,1.0768636465072632,1.068249225616455,-0.9027166366577148,False,False,True,True
cond_bev,12,-x,1,0.048644062131643295,0.015701107680797577,0.1811768263578415,0.5085886716842651,0.5007643699645996,-0.4080764949321747,False,False,True,True
cond_bev,13,-x,1,0.03150927647948265,0.05315927416086197,0.32323339581489563,0.5779195427894592,0.5721915364265442,-0.332736074924469,False,False,False,False
cond_bev,14,-x,1,0.0799499973654747,0.009555072523653507,0.31358909606933594,0.7645639181137085,0.7593699097633362,-0.39010170102119446,False,True,True,True
cond_bev,15,-x,1,0.09363791346549988,0.02289493754506111,0.17369507253170013,1.1089621782302856,1.1034231185913086,-0.614423394203186,False,False,False,True
cond_bev,16,-x,1,0.07055621594190598,0.012609337456524372,0.23466825485229492,0.8252657055854797,0.8320665955543518,0.5728529691696167,False,False,True,True
cond_bev,17,-x,1,0.04135427996516228,0.11422637850046158,0.35153988003730774,0.5712966322898865,0.5803382992744446,0.5444716215133667,False,False,False,False
cond_bev,18,-x,1,0.05934927612543106,0.021948229521512985,0.49555280804634094,0.6911187171936035,0.699176013469696,0.6154724359512329,False,False,False,True
cond_bev,19,-x,1,0.06964942812919617,0.16630510985851288,0.32965633273124695,0.3567773401737213,0.3510836362838745,-0.21478742361068726,False,False,False,False
cond_bev,20,-x,1,0.09216106683015823,0.007611551322042942,0.1891522854566574,0.45325133204460144,0.44432851672172546,-0.39917513728141785,False,True,True,True
cond_bev,21,-x,1,0.005556546151638031,0.009610275737941265,0.2527981698513031,0.275825560092926,0.26990723609924316,-0.15808039903640747,False,True,True,True
cond_bev,22,-x,1,0.006345308385789394,0.011251678690314293,0.04355190321803093,0.2405366599559784,0.24343428015708923,0.087912917137146,False,False,True,True
cond_bev,23,-x,1,0.020028460770845413,0.006359382998198271,0.18792366981506348,0.2734963595867157,0.2701413035392761,-0.09775006771087646,False,True,True,True
cond_bev,24,-x,1,0.010358009487390518,0.03298429399728775,0.17250984907150269,0.219554603099823,0.22395969927310944,0.11473128199577332,False,False,False,True
cond_bev,25,-x,1,0.016506144776940346,0.008874688297510147,0.11274915188550949,0.6107714772224426,0.6068382263183594,-0.2642768919467926,False,True,True,True
cond_bev,26,-x,1,0.015837183222174644,0.01214898657053709,0.16947120428085327,1.0465993881225586,1.0463613271713257,-0.015134928748011589,False,False,True,True
cond_bev,27,-x,1,0.014585231430828571,0.12583619356155396,0.26377350091934204,0.25846412777900696,0.25639089941978455,-0.05478614568710327,False,False,False,False
cond_bev,28,-x,1,0.011518677696585655,0.009464976377785206,0.13681042194366455,0.610852062702179,0.6061440706253052,-0.2818622291088104,False,True,True,True
cond_bev,29,-x,1,0.023618634790182114,0.02939538285136223,0.10332463681697845,0.7987884283065796,0.7935358285903931,-0.4374491572380066,False,False,False,True
cond_bev,30,-x,1,0.009685954079031944,0.0201983954757452,0.19632795453071594,0.3182767927646637,0.31544288992881775,-0.09358558058738708,False,False,False,True
cond_bev,31,-x,1,0.002429168438538909,0.007564420811831951,0.12104351073503494,0.3089100420475006,0.30119824409484863,-0.23270131647586823,False,True,True,True
cond_bev,32,-x,1,0.02198350429534912,0.00626257574185729,0.23230251669883728,0.1348910629749298,0.13245972990989685,-0.02896714210510254,False,True,True,True
cond_bev,33,-x,1,0.0291561558842659,0.023958144709467888,0.22126701474189758,0.21316084265708923,0.2130051851272583,-0.0014994144439697266,False,False,False,True
cond_bev,34,-x,1,0.009911026805639267,0.03683976083993912,0.1860237568616867,0.3247182071208954,0.3277947008609772,0.1164083480834961,False,False,False,True
cond_bev,35,-x,1,0.016092922538518906,0.045562487095594406,0.12951776385307312,0.16096101701259613,0.16297312080860138,0.02027994394302368,False,False,False,True
cond_bev,36,-x,1,0.013491945341229439,0.022123035043478012,0.20368516445159912,0.3031301200389862,0.30164575576782227,-0.0447843074798584,False,False,False,True
cond_bev,37,-x,1,0.0171976238489151,0.014770003035664558,0.07366440445184708,0.28666654229164124,0.28253504633903503,-0.12107005715370178,False,False,True,True
cond_bev,38,-x,1,0.012182592414319515,0.06362498551607132,0.15386754274368286,0.18671557307243347,0.19362370669841766,0.15420353412628174,False,False,False,False
cond_bev,39,-x,1,0.02321326732635498,0.06583710759878159,0.36648982763290405,0.6104472279548645,0.608473002910614,-0.15091337263584137,False,False,False,False
cond_bev,40,-x,1,0.009000150486826897,0.017812229692935944,0.19932609796524048,0.24360176920890808,0.24044162034988403,-0.13910305500030518,False,False,True,True
cond_bev,41,-x,1,0.013555851764976978,0.015140656381845474,0.1867011934518814,0.30176419019699097,0.2997933328151703,-0.12617170810699463,False,False,True,True
cond_bev,42,-x,1,0.01487455703318119,0.04962814971804619,0.3926602005958557,0.31656160950660706,0.32320985198020935,0.23125861585140228,False,False,False,True
cond_bev,43,-x,1,0.010229171253740788,0.012226547114551067,0.49083736538887024,0.7060104608535767,0.7128286957740784,0.5012933015823364,False,False,True,True
cond_bev,44,-x,1,0.005803156178444624,0.027828818187117577,0.12773649394512177,0.206275075674057,0.20746780931949615,0.04081729054450989,False,False,False,True
cond_bev,45,-x,1,0.00961802527308464,0.014443553984165192,0.1938193440437317,0.6388468146324158,0.6432075500488281,0.30488839745521545,False,False,True,True
cond_bev,46,-x,1,0.004035711754113436,0.069475919008255,0.3513716757297516,0.8608263731002808,0.8670772314071655,0.5751999616622925,False,False,False,False
cond_bev,47,-x,1,0.0169980451464653,0.01300951186567545,0.21075943112373352,0.15852850675582886,0.15752024948596954,-0.029768161475658417,False,False,True,True
cond_bev,48,-x,1,0.009775537997484207,0.004193252883851528,0.16855889558792114,0.27027931809425354,0.2738950252532959,0.13303780555725098,True,True,True,True
cond_bev,49,-x,1,0.010337849147617817,0.009748825803399086,0.2151094675064087,0.7237878441810608,0.721062183380127,-0.24031101167201996,False,True,True,True
cond_bev,50,-x,1,0.0046088616363704205,0.09218895435333252,0.07456803321838379,0.17025303840637207,0.17681360244750977,0.12702438235282898,False,False,False,False
cond_bev,51,-x,1,0.004776366520673037,0.10169490426778793,0.4172726273536682,0.3818270266056061,0.37281370162963867,-0.33287256956100464,False,False,False,False
cond_bev,52,-x,1,0.01261051930487156,0.030887408182024956,0.3526460528373718,0.7646033763885498,0.756999671459198,-0.5880683660507202,False,False,False,True
cond_bev,53,-x,1,0.005955229979008436,0.0023032180033624172,0.13674820959568024,0.205121710896492,0.21281737089157104,0.1499813199043274,True,True,True,True
cond_bev,54,-x,1,0.007020900491625071,0.0076506054028868675,0.16058890521526337,0.5067521929740906,0.4985401928424835,-0.41191327571868896,False,True,True,True
cond_bev,55,-x,1,0.015004224143922329,0.05339568108320236,0.09342380613088608,0.41867536306381226,0.4197308421134949,0.04912775754928589,False,False,False,False
cond_bev,56,-x,1,0.009412880055606365,0.0023417146876454353,0.13870280981063843,0.16000372171401978,0.1652398705482483,0.07854057848453522,True,True,True,True
cond_bev,57,-x,1,0.011260945349931717,0.01323323231190443,0.1678507775068283,0.36057114601135254,0.3663506805896759,0.2445152848958969,False,False,True,True
cond_bev,58,-x,1,0.009028458967804909,0.09125537425279617,0.19880716502666473,0.3606484830379486,0.36252403259277344,0.060161709785461426,False,False,False,False
cond_bev,59,-x,1,0.008143105544149876,0.029032211750745773,0.26798129081726074,0.5963817238807678,0.588982343673706,-0.43238765001296997,False,False,False,True
cond_bev,60,-x,1,0.016322767361998558,0.013444369658827782,0.3375937342643738,1.0347223281860352,1.0267893075942993,-0.8128114938735962,False,False,True,True
cond_bev,61,-x,1,0.011580606922507286,0.11445066332817078,0.24266210198402405,0.27649420499801636,0.2844671905040741,0.2352021336555481,False,False,False,False
cond_bev,62,-x,1,0.011425155214965343,0.009121846407651901,0.22508518397808075,0.3663954436779022,0.371385395526886,0.2073357105255127,False,True,True,True
cond_bev,63,-x,1,0.06744912266731262,0.035367753356695175,0.14060939848423004,0.2936258316040039,0.2939915060997009,-0.0037460625171661377,False,False,False,True
cond_bev,64,-x,1,0.007142938673496246,0.012275807559490204,0.20359039306640625,1.2810109853744507,1.277308464050293,-0.4865284264087677,False,False,True,True
cond_bev,65,-x,1,0.10640449821949005,0.023114845156669617,0.4615895450115204,0.3883446753025055,0.3932943344116211,0.18265095353126526,False,False,False,True
cond_bev,66,-x,1,0.007611551322042942,0.035495392978191376,0.608103334903717,0.805122435092926,0.8126022815704346,0.6438419818878174,False,False,False,True
cond_bev,67,-x,1,0.007673942018300295,0.030039219185709953,0.40880584716796875,0.7625123858451843,0.7533187866210938,-0.6947806477546692,False,False,False,True
cond_bev,68,-x,1,0.025562584400177002,0.08981107175350189,0.22430270910263062,0.3211439549922943,0.32533010840415955,0.1302732229232788,False,False,False,False
cond_bev,69,-x,1,0.009512090124189854,0.01438669953495264,0.4416738748550415,0.3285996913909912,0.33130890130996704,0.0467655286192894,False,False,True,True
cond_bev,70,-x,1,0.026510344818234444,0.018281226977705956,0.3274470567703247,0.3799807131290436,0.37515777349472046,-0.1916748583316803,False,False,True,True
cond_bev,71,-x,1,0.013160969130694866,0.004161147400736809,0.1822420358657837,0.20688396692276,0.20257733762264252,-0.07354140281677246,True,True,True,True
cond_bev,72,-x,1,0.009075991809368134,0.09490180015563965,0.21017296612262726,0.24650248885154724,0.2528785765171051,0.11753195524215698,False,False,False,False
cond_bev,73,-x,1,0.014946511946618557,0.03640357032418251,0.45475825667381287,0.5313386917114258,0.5394006371498108,0.46429744362831116,False,False,False,True
cond_bev,74,-x,1,0.00438774423673749,0.04284267872571945,0.3020287752151489,0.581666886806488,0.5902895927429199,0.5270872712135315,False,False,False,True
cond_bev,75,-x,1,0.016669638454914093,0.03178378939628601,0.4271984398365021,0.6226593255996704,0.6187441349029541,-0.3060223460197449,False,False,False,True
cond_bev,76,-x,1,0.009801417589187622,0.01044111605733633,0.09832688421010971,0.6089726686477661,0.6039578914642334,-0.3210025727748871,False,False,True,True
cond_bev,77,-x,1,0.0022902421187609434,0.0230800062417984,0.14937372505664825,0.37773841619491577,0.3699125647544861,-0.2898303270339966,False,False,False,True
cond_bev,78,-x,1,0.0023032180033624172,0.01773845963180065,0.2183457911014557,1.080670952796936,1.0783665180206299,-0.26462340354919434,False,False,True,True
cond_bev,79,-x,1,0.008906951174139977,0.07409336417913437,0.25378793478012085,0.1511695832014084,0.15426300466060638,0.043424010276794434,False,False,False,False
cond_bev,80,-x,1,0.009306210093200207,0.05120613053441048,0.41193974018096924,0.7833290696144104,0.7906867861747742,0.5900444388389587,False,False,False,False
cond_bev,81,-x,1,0.00739709846675396,0.017598457634449005,0.16214320063591003,0.21643362939357758,0.22280064225196838,0.12674124538898468,False,False,True,True
cond_bev,82,-x,1,0.007054776884615421,0.030541982501745224,0.23300981521606445,0.46894145011901855,0.47706663608551025,0.40563449263572693,False,False,False,True
cond_bev,83,-x,1,0.00970439799129963,0.1355312019586563,0.5212124586105347,0.6668274998664856,0.6728634834289551,0.4111418128013611,False,False,False,False
cond_bev,84,-x,1,0.004746636375784874,0.1737459897994995,0.22546988725662231,0.5445783734321594,0.5505732297897339,0.33677589893341064,False,False,False,False
cond_bev,85,-x,1,0.024816026911139488,0.01234661415219307,0.14936360716819763,0.9956714510917664,0.9942217469215393,-0.15877772867679596,False,False,True,True
cond_bev,86,-x,1,0.010107539594173431,0.027525704354047775,0.14479902386665344,0.3321968615055084,0.3292831480503082,-0.10846424102783203,False,False,False,True
cond_bev,87,-x,1,0.012878273613750935,0.01855950616300106,0.1299223154783249,0.3282972276210785,0.3277675211429596,-0.03358533978462219,False,False,True,True
cond_bev,88,-x,1,0.008586672134697437,0.08794520050287247,0.1897292137145996,0.3019767701625824,0.31099340319633484,0.28510618209838867,False,False,False,False
cond_bev,89,-x,1,0.04120989516377449,0.06867168843746185,0.2957572340965271,0.43416309356689453,0.4422188103199005,0.3693947196006775,False,False,False,False
cond_bev,90,-x,1,0.013215203769505024,0.14006173610687256,0.23368991911411285,0.3042030930519104,0.311223566532135,0.23276543617248535,False,False,False,False
cond_bev,91,-x,1,0.0175798200070858,0.05299089103937149,0.3004964590072632,0.29118528962135315,0.292336106300354,0.012014079838991165,False,False,False,False
cond_bev,92,-x,1,0.014828402549028397,0.018579566851258278,0.139822855591774,0.46376627683639526,0.4544440805912018,-0.4234682321548462,False,False,True,True
cond_bev,93,-x,1,0.010926485992968082,0.027478566393256187,0.09269244223833084,0.18198323249816895,0.17837491631507874,-0.07040387392044067,False,False,False,True
cond_bev,94,-x,1,0.005889813415706158,0.012026249431073666,0.38539233803749084,0.44660788774490356,0.4548511207103729,0.4047416150569916,False,False,True,True
cond_bev,95,-x,1,0.01174161583185196,0.13192994892597198,0.22656378149986267,0.14889007806777954,0.14043831825256348,-0.12024933099746704,False,False,False,False
cond_bev,96,-x,1,0.006468574982136488,0.025568705052137375,0.1797799915075302,0.24874776601791382,0.2563186585903168,0.20656472444534302,False,False,False,True
cond_bev,97,-x,1,0.010201456025242805,0.014018435031175613,0.24974697828292847,0.61439448595047,0.618444561958313,0.272738516330719,False,False,True,True
cond_bev,98,-x,1,0.015128841623663902,0.05461224541068077,0.16044673323631287,0.18369969725608826,0.19047774374485016,0.13341224193572998,False,False,False,False
cond_bev,99,-x,1,0.005420801695436239,0.018322749063372612,0.20265166461467743,0.5361904501914978,0.5418194532394409,0.3459523916244507,False,False,True,True
cond_bev,0,-x,2,0.0062339575961232185,0.05545620992779732,0.23866045475006104,0.6788062453269958,0.6681675314903259,-0.3728666305541992,False,False,False,False
cond_bev,1,-x,2,0.008382951840758324,0.02684825472533703,0.23608841001987457,0.766697108745575,0.7668410539627075,0.022852152585983276,False,False,False,True
cond_bev,2,-x,2,0.0025371836964040995,0.007393068168312311,0.4360179603099823,0.2564195692539215,0.25482243299484253,-0.05674086511135101,False,True,True,True
cond_bev,3,-x,2,0.00877548847347498,0.049649763852357864,0.3395750820636749,1.0596907138824463,1.0579053163528442,-0.09312327951192856,False,False,False,True
cond_bev,4,-x,2,0.0107227498665452,0.00494045577943325,0.06850017607212067,0.50251305103302,0.48876795172691345,-0.34583160281181335,True,True,True,True
cond_bev,5,-x,2,0.009180466644465923,0.003211168572306633,0.18264828622341156,0.2947237491607666,0.30459627509117126,0.1660274714231491,True,True,True,True
cond_bev,6,-x,2,0.06171399727463722,0.14784221351146698,0.31584304571151733,0.7173493504524231,0.7293089628219604,0.46707504987716675,False,False,False,False
cond_bev,7,-x,2,0.039964932948350906,0.013008366338908672,0.28385719656944275,1.044131875038147,1.0540502071380615,0.5268248915672302,False,False,True,True
cond_bev,8,-x,2,0.03321658447384834,0.014486820437014103,0.36642712354660034,0.42645254731178284,0.43899795413017273,0.2799828052520752,False,False,True,True
cond_bev,9,-x,2,0.02545144036412239,0.05215803161263466,0.20774492621421814,0.5728716254234314,0.5869070291519165,0.4231874942779541,False,False,False,False
cond_bev,10,-x,2,0.01032631192356348,0.01630084402859211,0.18479016423225403,0.3177742063999176,0.2992645502090454,-0.2777579724788666,False,False,True,True
cond_bev,11,-x,2,0.06558295339345932,0.00751302856951952,0.36109691858291626,1.0826060771942139,1.0653995275497437,-0.8977941870689392,False,True,True,True
cond_bev,12,-x,2,0.048644062131643295,0.01255723275244236,0.1824672967195511,0.5075602531433105,0.4919418394565582,-0.39859849214553833,False,False,True,True
cond_bev,13,-x,2,0.03150927647948265,0.05615824833512306,0.3244239091873169,0.5785506963729858,0.5672160387039185,-0.32313722372055054,False,False,False,False
cond_bev,14,-x,2,0.0799499973654747,0.014025873504579067,0.313923716545105,0.7745016813278198,0.7640986442565918,-0.38936883211135864,False,False,True,True
cond_bev,15,-x,2,0.09363791346549988,0.02439085766673088,0.17394030094146729,1.1105438470840454,1.0995362997055054,-0.604745090007782,False,False,False,True
cond_bev,16,-x,2,0.07055621594190598,0.012446383945643902,0.23492103815078735,0.8163665533065796,0.8299262523651123,0.5723148584365845,False,False,True,True
cond_bev,17,-x,2,0.04135427996516228,0.11425025016069412,0.35154756903648376,0.5691003799438477,0.5872042775154114,0.5519132614135742,False,False,False,False
cond_bev,18,-x,2,0.05934927612543106,0.027599230408668518,0.5032455325126648,0.6794747710227966,0.6957027316093445,0.6173191070556641,False,False,False,True
cond_bev,19,-x,2,0.06964942812919617,0.16122211515903473,0.3262811601161957,0.35369041562080383,0.3428310453891754,-0.20014721155166626,False,False,False,False
cond_bev,20,-x,2,0.09216106683015823,0.008536198176443577,0.19414633512496948,0.4422626793384552,0.42461884021759033,-0.3768381178379059,False,True,True,True
cond_bev,21,-x,2,0.005556546151638031,0.009889955632388592,0.25129517912864685,0.27841317653656006,0.2659962475299835,-0.1582178771495819,False,True,True,True
cond_bev,22,-x,2,0.006345308385789394,0.006195594556629658,0.044938474893569946,0.24310725927352905,0.2482498735189438,0.0853278636932373,False,True,True,True
cond_bev,23,-x,2,0.020028460770845413,0.013275953009724617,0.18677504360675812,0.27422845363616943,0.26770609617233276,-0.08890679478645325,False,False,True,True
cond_bev,24,-x,2,0.010358009487390518,0.03843703120946884,0.16904190182685852,0.21512989699840546,0.2240172177553177,0.11955767869949341,False,False,False,True
cond_bev,25,-x,2,0.016506144776940346,0.010686208494007587,0.11310230195522308,0.6145567297935486,0.6067344546318054,-0.2591816484928131,False,False,True,True
cond_bev,26,-x,2,0.015837183222174644,0.014448583126068115,0.17001496255397797,1.0516104698181152,1.05084228515625,-0.02282063663005829,False,False,True,True
cond_bev,27,-x,2,0.014585231430828571,0.13304409384727478,0.2628604769706726,0.26200681924819946,0.25778359174728394,-0.052047185599803925,False,False,False,False
cond_bev,28,-x,2,0.011518677696585655,0.004346157424151897,0.1413729041814804,0.6164357662200928,0.6066429615020752,-0.2906803488731384,True,True,True,True
cond_bev,29,-x,2,0.023618634790182114,0.021176297217607498,0.10419341176748276,0.7985402345657349,0.7882276177406311,-0.42484644055366516,False,False,False,True
cond_bev,30,-x,2,0.009685954079031944,0.014689071103930473,0.1965842992067337,0.3252587616443634,0.320441871881485,-0.07665279507637024,False,False,True,True
cond_bev,31,-x,2,0.002429168438538909,0.016641009598970413,0.11903151124715805,0.3160090148448944,0.3004063665866852,-0.2328997254371643,False,False,True,True
cond_bev,32,-x,2,0.02198350429534912,0.0057567511685192585,0.23035788536071777,0.1342453956604004,0.12921762466430664,-0.024816304445266724,False,True,True,True
cond_bev,33,-x,2,0.0291561558842659,0.0121997045353055,0.22031015157699585,0.21392479538917542,0.21359549462795258,0.003399789333343506,False,False,True,True
cond_bev,34,-x,2,0.009911026805639267,0.030007455497980118,0.18559588491916656,0.3173109292984009,0.32364848256111145,0.12291616201400757,False,False,False,True
cond_bev,35,-x,2,0.016092922538518906,0.04536287859082222,0.13163653016090393,0.16196173429489136,0.16661538183689117,0.0299932062625885,False,False,False,True
cond_bev,36,-x,2,0.013491945341229439,0.019496506080031395,0.2013658881187439,0.3038249611854553,0.30105188488960266,-0.03711128234863281,False,False,True,True
cond_bev,37,-x,2,0.0171976238489151,0.017958862707018852,0.07401581853628159,0.2788259983062744,0.2708809971809387,-0.10790300369262695,False,False,True,True
cond_bev,38,-x,2,0.012182592414319515,0.06744713336229324,0.1516285240650177,0.1777801215648651,0.19132913649082184,0.15256348252296448,False,False,False,False
cond_bev,39,-x,2,0.02321326732635498,0.052579548209905624,0.3671819865703583,0.6300196647644043,0.6266172528266907,-0.13152290880680084,False,False,False,False
cond_bev,40,-x,2,0.009000150486826897,0.01823061890900135,0.20063863694667816,0.24815769493579865,0.24033688008785248,-0.1454814076423645,False,False,True,True
cond_bev,41,-x,2,0.013555851764976978,0.01590103469789028,0.18755142390727997,0.299068808555603,0.2952145040035248,-0.1196470856666565,False,False,True,True
cond_bev,42,-x,2,0.01487455703318119,0.055904339998960495,0.3956772983074188,0.31842076778411865,0.3317488729953766,0.24086225032806396,False,False,False,False
cond_bev,43,-x,2,0.010229171253740788,0.011500552296638489,0.49155598878860474,0.702535092830658,0.7161651253700256,0.5055845379829407,False,False,True,True
cond_bev,44,-x,2,0.005803156178444624,0.018265733495354652,0.12899310886859894,0.2083687037229538,0.21074950695037842,0.045219361782073975,False,False,True,True
