source,n_steps,min_v2v_m,contact_dens_5mm,contact_dens_10mm,contact_dens_20mm
chi3d,-1,0.008141275495290756,0.0,3.6419789921637857e-06,9.469145152252167e-05
chi3d,-1,0.01124107837677002,0.0,0.0,3.2777810702100396e-05
chi3d,-1,0.08558269590139389,0.0,0.0,0.0
chi3d,-1,0.02509903348982334,0.0,0.0,0.0
chi3d,-1,0.10110487788915634,0.0,0.0,0.0
chi3d,-1,0.009319011121988297,0.0,3.6419789921637857e-06,3.6419789921637857e-06
chi3d,-1,0.2995397746562958,0.0,0.0,0.0
chi3d,-1,0.05220900475978851,0.0,0.0,0.0
chi3d,-1,0.046537455171346664,0.0,0.0,0.0
chi3d,-1,0.06518417596817017,0.0,0.0,0.0
chi3d,-1,0.03345038369297981,0.0,0.0,0.0
chi3d,-1,0.07720732688903809,0.0,0.0,0.0
chi3d,-1,0.09835322201251984,0.0,0.0,0.0
chi3d,-1,0.03202804923057556,0.0,0.0,0.0
chi3d,-1,0.18119609355926514,0.0,0.0,0.0
chi3d,-1,0.05195264145731926,0.0,0.0,0.0
chi3d,-1,0.06157718226313591,0.0,0.0,0.0
chi3d,-1,0.07803110033273697,0.0,0.0,0.0
chi3d,-1,0.042833637446165085,0.0,0.0,0.0
chi3d,-1,0.016479039564728737,0.0,0.0,1.4567915968655143e-05
chi3d,-1,0.007080078125,0.0,3.6419789921637857e-06,3.6419789921637857e-06
chi3d,-1,0.0159851536154747,0.0,0.0,3.6419789921637857e-06
chi3d,-1,0.0233610812574625,0.0,0.0,0.0
chi3d,-1,0.015022089704871178,0.0,0.0,7.2839579843275715e-06
chi3d,-1,0.020455429330468178,0.0,0.0,0.0
chi3d,-1,0.01055749412626028,0.0,0.0,1.0925937203865033e-05
chi3d,-1,0.01194044854491949,0.0,0.0,1.8209895642939955e-05
chi3d,-1,0.020626632496714592,0.0,0.0,0.0
chi3d,-1,0.01121984887868166,0.0,0.0,1.4567915968655143e-05
chi3d,-1,0.011544521898031235,0.0,0.0,1.0925937203865033e-05
chi3d,-1,0.012226547114551067,0.0,0.0,3.6419789921637857e-06
chi3d,-1,0.010512231849133968,0.0,0.0,1.8209895642939955e-05
chi3d,-1,0.03203921392560005,0.0,0.0,0.0
chi3d,-1,0.01318359375,0.0,0.0,3.6419789921637857e-06
chi3d,-1,0.00864547397941351,0.0,7.2839579843275715e-06,3.2777810702100396e-05
chi3d,-1,0.015750382095575333,0.0,0.0,3.6419789921637857e-06
chi3d,-1,0.005359984934329987,0.0,7.2839579843275715e-06,2.9135831937310286e-05
chi3d,-1,0.013438827358186245,0.0,0.0,1.4567915968655143e-05
chi3d,-1,0.012064598500728607,0.0,0.0,7.2839579843275715e-06
chi3d,-1,0.008177800104022026,0.0,7.2839579843275715e-06,1.8209895642939955e-05
chi3d,-1,0.01827959716320038,0.0,0.0,1.0925937203865033e-05
chi3d,-1,0.014327540062367916,0.0,0.0,1.0925937203865033e-05
chi3d,-1,0.00634765625,0.0,1.0925937203865033e-05,4.370374881546013e-05
